user_id,quantidade_interacoes
2001931524,2
2001931540,1
2001931573,1
2001931583,1
2001931599,1
2001931736,1
2001931764,1
2001931825,1
2001931841,1
2001931850,1
2001931883,2
2001931884,1
2001931977,1
2001932139,1
2001932182,1
2001932204,1
2001932236,1
2001932308,3
2001932319,1
2001932384,1
2001932433,1
2001932453,1
2001932463,1
2001932471,1
2001932482,1
2001932485,1
2001932515,1
2001932551,1
2001932620,1
2001932665,1
2001932751,1
2001932755,1
2001932756,1
2001932773,1
2001932776,1
2001932791,2
2001932808,1
2001932857,1
2001932887,1
2001932888,1
2001932913,1
2001932921,1
2001932925,2
2001932941,1
2001932976,1
2001933004,1
2001933068,1
2001933109,1
2001933121,1
2001933159,1
2001933195,1
2001933271,2
2001933272,1
2001933344,1
2001933362,1
2001933372,1
2001933406,1
2001933436,1
2001933446,1
2001933503,1
2001933543,1
2001933584,1
2001933638,1
2001933660,1
2001933781,1
2001933792,1
2001933830,1
2001933868,1
2001933963,1
2001933969,1
2001934049,1
2001934101,1
2001934107,1
2001934109,1
2001934117,1
2001934136,1
2001934152,1
2001934212,1
2001934221,1
2001934518,2
2001934539,1
2001934548,1
2001934718,1
2001934719,1
2001934741,1
2001934831,1
2001934835,1
2001934859,1
2001934880,1
2001934901,1
2001934929,1
2001934954,1
2001934978,1
2001934987,1
2001935008,1
2001935021,1
2001935047,1
2001935066,1
2001935086,1
2001935120,1
2001935129,1
2001935143,1
2001935168,1
2001935230,1
2001935274,1
2001935447,1
2001935456,1
2001935469,1
2001935571,1
2001935606,1
2001935661,1
2001935673,1
2001935730,1
2001935738,2
2001935794,1
2001935811,1
2001935821,3
2001935839,1
2001935894,1
2001935932,1
2001935980,1
2001936030,1
2001936072,1
2001936111,2
2001936114,1
2001936201,1
2001936295,1
2001936310,1
2001936321,1
2001936329,2
2001936405,1
2001936434,1
2001936444,1
2001936482,1
2001936583,1
2001936620,1
2001936654,1
2001936658,1
2001936684,1
2001936694,1
2001936710,1
2001936729,1
2001936732,2
2001936754,1
2001936759,1
2001936783,1
2001936809,1
2001936835,1
2001936857,1
2001936872,5
2001936917,1
2001936953,1
2001936959,1
2001936976,1
2001936989,1
2001937000,1
2001937016,1
2001937022,1
2001937071,1
2001937082,1
2001937095,1
2001937173,1
2001937193,1
2001937310,1
2001937356,1
2001937430,1
2001937445,1
2001937487,1
2001937515,1
2001937611,1
2001937679,2
2001937736,1
2001937846,1
2001937889,1
2001937913,1
2001937914,1
2001937940,1
2001937963,1
2001938045,1
2001938053,1
2001938085,1
2001938105,1
2001938110,1
2001938133,1
2001938163,1
2001938296,2
2001938361,1
2001938368,2
2001938427,1
2001938438,1
2001938463,1
2001938478,1
2001938485,1
2001938499,1
2001938521,1
2001938536,1
2001938721,1
2001938773,1
2001938816,1
2001938853,1
2001938860,1
2001938870,1
2001938885,1
2001938896,1
2001938920,1
2001938939,1
2001938995,1
2001939037,1
2001939060,1
2001939062,1
2001939084,1
2001939101,1
2001939130,1
2001939150,1
2001939156,1
2001939183,1
2001939194,1
2001939198,1
2001939229,1
2001939264,1
2001939265,1
2001939272,1
2001939306,1
2001939346,1
2001939348,1
2001939369,1
2001939408,1
2001939426,1
2001939492,1
2001939519,1
2001939614,1
2001939632,1
2001939648,1
2001939693,1
2001939707,1
2001939738,1
2001939761,1
2001939764,1
2001939819,1
2001939844,1
2001939866,1
2001939902,1
2001939950,1
2001940050,1
2001940076,1
2001940084,1
2001940086,1
2001940095,1
2001940168,1
2001940214,1
2001940258,1
2001940262,1
2001940285,1
2001940326,1
2001940368,1
2001940384,1
2001940469,1
2001940474,1
2001940525,1
2001940549,1
2001940561,1
2001940587,1
2001940605,1
2001940613,1
2001940628,1
2001940737,1
2001940739,1
2001940759,1
2001940775,2
2001940788,2
2001940802,1
2001940837,1
2001940891,1
2001940905,1
2001940907,1
2001941009,1
2001941012,1
2001941017,1
2001941030,2
2001941037,2
2001941247,1
2001941284,1
2001941343,1
2001941370,1
2001941484,1
2001941487,1
2001941494,1
2001941521,1
2001941539,2
2001941557,1
2001941560,1
2001941589,1
2001941593,1
2001941611,1
2001941662,1
2001941685,1
2001941731,1
2001941758,1
2001941873,1
2001941934,1
2001941958,1
2001941965,1
2001941969,1
2001942000,1
2001942020,1
2001942101,1
2001942278,1
2001942287,1
2001942289,1
2001942297,1
2001942317,1
2001942442,1
2001942465,1
2001942513,1
2001942533,1
2001942536,1
2001942580,1
2001942598,1
2001942601,1
2001942615,2
2001942628,1
2001942696,1
2001942717,1
2001942752,1
2001942770,1
2001942827,1
2001942836,1
2001942873,1
2001942876,1
2001942908,1
2001942912,1
2001942931,1
2001942937,1
2001942952,1
2001942976,1
2001943009,1
2001943011,1
2001943120,1
2001943184,1
2001943211,1
2001943287,1
2001943300,1
2001943321,1
2001943357,1
2001943377,1
2001943387,1
2001943433,1
2001943456,1
2001943511,1
2001943521,1
2001943610,5
2001943678,1
2001943691,1
2001943729,1
2001943731,1
2001943755,1
2001943795,1
2001943814,1
2001943823,1
2001943825,1
2001943948,1
2001943969,1
2001943992,1
2001943996,1
2001944057,1
2001944062,1
2001944123,1
2001944132,1
2001944159,1
2001944232,1
2001944283,1
2001944323,1
2001944331,1
2001944342,1
2001944362,1
2001944397,1
2001944409,1
2001944418,1
2001944457,1
2001944484,1
2001944496,3
2001944531,1
2001944535,1
2001944581,2
2001944614,1
2001944660,1
2001944749,1
2001944763,1
2001944786,1
2001944802,1
2001944813,1
2001944887,1
2001944929,1
2001944948,1
2001944953,1
2001944967,1
2001944971,1
2001945016,1
2001945021,1
2001945073,1
2001945142,1
2001945320,1
2001945408,1
2001945420,1
2001945540,1
2001945541,1
2001945563,1
2001945585,1
2001945687,1
2001945728,1
2001945750,1
2001945752,1
2001945753,1
2001945830,1
2001945905,1
2001945921,1
2001945952,1
2001946103,1
2001946110,1
2001946120,1
2001946127,1
2001946139,1
2001946313,1
2001946316,1
2001946324,1
2001946347,1
2001946376,1
2001946428,1
2001946443,1
2001946458,1
2001946466,1
2001946472,1
2001946479,1
2001946495,1
2001946502,1
2001946509,1
2001946588,1
2001946596,1
2001946609,1
2001946665,1
2001946744,1
2001946799,1
2001946805,1
2001946837,1
2001946839,1
2001946856,1
2001946878,2
2001946893,1
2001946911,1
2001946966,1
2001947013,1
2001947026,2
2001947034,1
2001947063,1
2001947078,1
2001947137,1
2001947146,1
2001947197,1
2001947252,1
2001947306,1
2001947311,1
2001947325,1
2001947437,1
2001947445,1
2001947466,1
2001947486,1
2001947491,1
2001947513,1
2001947553,1
2001947557,1
2001947629,1
2001947663,1
2001947672,1
2001947730,1
2001947777,1
2001947788,1
2001947920,2
2001947952,1
2001947979,1
2001947989,1
2001948015,1
2001948123,1
2001948151,1
2001948197,1
2001948232,4
2001948322,1
2001948377,1
2001948380,1
2001948400,1
2001948443,1
2001948444,1
2001948450,1
2001948478,1
2001948530,1
2001948536,1
2001948628,1
2001948635,1
2001948680,1
2001948688,1
2001948726,1
2001948759,2
2001948768,1
2001948770,1
2001948789,1
2001948813,1
2001948869,2
2001948906,1
2001948940,1
2001948974,1
2001949104,1
2001949112,1
2001949150,1
2001949215,1
2001949259,1
2001949278,1
2001949369,1
2001949402,1
2001949453,1
2001949499,1
2001949567,1
2001949597,2
2001949697,1
2001949735,1
2001949834,1
2001949873,4
2001949929,1
2001949955,1
2001949982,1
2001950034,1
2001950084,1
2001950107,1
2001950153,1
2001950205,1
2001950263,1
2001950271,1
2001950344,1
2001950441,1
2001950479,1
2001950483,1
2001950492,1
2001950506,1
2001950581,1
2001950647,2
2001950652,1
2001950657,1
2001950678,1
2001950742,1
2001950773,1
2001950784,2
2001950785,1
2001950788,1
2001950874,2
2001950899,1
2001950957,1
2001950963,1
2001950995,1
2001951010,1
2001951138,1
2001951155,1
2001951158,1
2001951177,1
2001951257,1
2001951277,1
2001951348,1
2001951394,1
2001951410,1
2001951456,1
2001951461,1
2001951497,1
2001951498,1
2001951511,1
2001951523,1
2001951528,1
2001951535,1
2001951629,1
2001951673,1
2001951679,1
2001951712,2
2001951723,1
2001951727,1
2001951747,1
2001951883,1
2001951905,1
2001951941,1
2001951985,1
2001951999,4
2001952019,1
2001952032,1
2001952042,1
2001952045,2
2001952095,1
2001952118,1
2001952133,1
2001952155,1
2001952168,1
2001952189,1
2001952210,1
2001952224,1
2001952228,1
2001952242,1
2001952252,1
2001952266,1
2001952286,1
2001952393,1
2001952410,1
2001952447,1
2001952485,1
2001952490,1
2001952514,1
2001952522,1
2001952566,1
2001952610,1
2001952648,1
2001952772,1
2001952827,1
2001952849,1
2001952905,1
2001952991,1
2001953019,1
2001953046,1
2001953153,1
2001953175,1
2001953206,3
2001953296,1
2001953303,1
2001953342,1
2001953386,1
2001953392,1
2001953406,1
2001953432,1
2001953437,1
2001953498,1
2001953511,1
2001953513,1
2001953552,1
2001953597,1
2001953694,1
2001953725,1
2001953752,1
2001953808,1
2001953881,1
2001953888,1
2001953905,1
2001953960,1
2001953964,1
2001953989,1
2001953997,2
2001954027,1
2001954049,1
2001954131,1
2001954160,1
2001954178,1
2001954187,1
2001954244,1
2001954265,1
2001954272,1
2001954276,1
2001954292,1
2001954363,1
2001954364,1
2001954372,1
2001954390,1
2001954418,1
2001954429,1
2001954470,1
2001954471,1
2001954481,1
2001954500,1
2001954509,1
2001954520,1
2001954533,4
2001954676,1
2001954715,1
2001954716,1
2001954779,1
2001954840,1
2001954885,1
2001954896,1
2001954921,1
2001954938,1
2001955013,1
2001955034,1
2001955037,1
2001955084,1
2001955103,1
2001955113,1
2001955137,1
2001955144,1
2001955162,2
2001955171,1
2001955177,1
2001955284,1
2001955296,1
2001955326,1
2001955352,1
2001955392,1
2001955403,1
2001955417,1
2001955434,1
2001955490,1
2001955491,1
2001955492,1
2001955496,2
2001955515,1
2001955526,1
2001955537,1
2001955566,1
2001955630,1
2001955636,1
2001955697,1
2001955703,1
2001955798,1
2001955805,1
2001955811,1
2001955849,1
2001955898,1
2001955966,1
2001955970,1
2001955979,1
2001955989,1
2001956012,1
2001956030,1
2001956060,1
2001956279,1
2001956333,1
2001956361,1
2001956399,1
2001956410,1
2001956411,1
2001956447,1
2001956462,1
2001956498,1
2001956563,1
2001956652,1
2001956680,1
2001956783,1
2001956869,1
2001956963,1
2001956987,1
2001957001,1
2001957026,1
2001957110,1
2001957114,1
2001957149,1
2001957150,1
2001957169,1
2001957212,1
2001957225,1
2001957247,1
2001957284,1
2001957324,1
2001957328,1
2001957335,1
2001957460,1
2001957478,1
2001957550,1
2001957601,1
2001957606,1
2001957611,1
2001957616,1
2001957637,1
2001957706,1
2001957707,1
2001957740,1
2001957784,1
2001957787,1
2001957846,1
2001957852,1
2001957855,1
2001957869,1
2001957883,1
2001957970,1
2001957993,1
2001958063,1
2001958076,1
2001958084,1
2001958126,1
2001958186,1
2001958225,1
2001958245,1
2001958286,1
2001958298,1
2001958383,1
2001958386,2
2001958418,1
2001958432,1
2001958436,1
2001958478,1
2001958570,1
2001958580,1
2001958614,1
2001958653,1
2001958673,1
2001958712,1
2001958773,1
2001958785,1
2001958786,1
2001958846,1
2001958907,1
2001958983,1
2001958990,1
2001959059,1
2001959063,1
2001959066,1
2001959075,1
2001959110,1
2001959122,1
2001959204,1
2001959287,1
2001959293,1
2001959332,1
2001959477,1
2001959485,1
2001959506,1
2001959551,1
2001959587,1
2001959607,1
2001959643,1
2001959761,1
2001959793,1
2001959804,1
2001959814,1
2001959837,1
2001959887,1
2001959949,1
2001959957,1
2001959966,1
2001960022,1
2001960078,1
2001960102,1
2001960112,1
2001960196,1
2001960253,1
2001960292,1
2001960316,1
2001960337,1
2001960381,1
2001960400,1
2001960412,1
2001960418,1
2001960438,1
2001960440,1
2001960442,1
2001960444,1
2001960448,1
2001960543,1
2001960554,1
2001960556,1
2001960575,1
2001960639,1
2001960660,1
2001960700,1
2001960722,1
2001960741,1
2001960764,1
2001960782,1
2001960791,1
2001960794,1
2001960832,1
2001960923,1
2001960927,2
2001960930,1
2001960938,1
2001961064,1
2001961107,2
2001961131,1
2001961146,1
2001961170,1
2001961179,1
2001961256,1
2001961335,1
2001961337,2
2001961355,1
2001961364,1
2001961383,1
2001961425,1
2001961472,1
2001961482,1
2001961546,1
2001961564,1
2001961640,1
2001961655,1
2001961681,1
2001961711,1
2001961735,1
2001961751,1
2001961789,1
2001961818,1
2001961913,1
2001961967,1
2001962054,1
2001962080,1
2001962081,1
2001962140,1
2001962162,1
2001962181,1
2001962191,1
2001962192,1
2001962200,1
2001962336,1
2001962375,1
2001962450,1
2001962453,1
2001962460,1
2001962507,1
2001962547,1
2001962550,1
2001962574,1
2001962694,1
2001962715,1
2001962945,1
2001963075,1
2001963089,1
2001963117,1
2001963154,1
2001963303,1
2001963443,1
2001963468,1
2001963471,1
2001963484,1
2001963542,1
2001963588,1
2001963629,1
2001963630,1
2001963645,1
2001963695,1
2001963744,1
2001963773,1
2001963775,1
2001963796,1
2001963805,1
2001963857,1
2001963884,1
2001963910,1
2001963948,1
2001963981,1
2001963992,1
2001964058,1
2001964130,1
2001964162,1
2001964217,1
2001964235,1
2001964248,1
2001964253,1
2001964256,1
2001964365,1
2001964376,1
2001964377,1
2001964379,1
2001964399,1
2001964408,1
2001964422,1
2001964480,1
2001964712,1
2001964892,1
2001964920,1
2001964947,1
2001964958,1
2001964988,2
2001964992,1
2001964994,1
2001965087,1
2001965148,1
2001965190,1
2001965232,1
2001965287,1
2001965313,1
2001965344,1
2001965387,1
2001965447,1
2001965474,1
2001965522,1
2001965580,2
2001965604,1
2001965639,1
2001965648,1
2001965670,1
2001965699,2
2001965733,2
2001965741,1
2001965795,1
2001965947,1
2001965974,1
2001965979,1
2001965992,1
2001965997,1
2001966029,1
2001966030,1
2001966038,1
2001966045,1
2001966062,1
2001966112,1
2001966150,1
2001966160,1
2001966166,1
2001966180,1
2001966242,1
2001966252,1
2001966259,1
2001966320,1
2001966326,1
2001966331,1
2001966341,1
2001966361,1
2001966387,1
2001966436,1
2001966498,1
2001966510,1
2001966554,1
2001966570,1
2001966606,1
2001966626,1
2001966651,1
2001966665,1
2001966728,1
2001966825,1
2001966849,1
2001966887,1
2001966964,1
2001966980,1
2001967018,1
2001967044,1
2001967067,1
2001967068,1
2001967191,1
2001967231,1
2001967232,1
2001967250,1
2001967296,1
2001967299,1
2001967358,1
2001967397,1
2001967428,1
2001967441,1
2001967475,1
2001967477,1
2001967489,1
2001967508,1
2001967554,1
2001967599,1
2001967602,1
2001967617,1
2001967672,1
2001967696,1
2001967706,1
2001967725,1
2001967748,1
2001967754,1
2001967797,1
2001967953,1
2001967968,1
2001967976,1
2001967979,1
2001967985,1
2001967991,1
2001968013,1
2001968021,1
2001968042,1
2001968091,1
2001968108,1
2001968174,1
2001968263,2
2001968278,1
2001968308,1
2001968312,1
2001968356,1
2001968382,1
2001968387,1
2001968473,1
2001968506,1
2001968537,1
2001968556,1
2001968560,1
2001968608,1
2001968622,1
2001968646,1
2001968655,1
2001968686,1
2001968694,1
2001968707,1
2001968806,1
2001968934,1
2001968944,1
2001968979,1
2001969096,1
2001969117,1
2001969141,1
2001969175,1
2001969274,1
2001969276,1
2001969341,1
2001969357,1
2001969439,1
2001969523,1
2001969607,1
2001969683,1
2001969686,1
2001969689,1
2001969710,1
2001969738,2
2001969754,1
2001969762,1
2001969777,1
2001969808,1
2001969849,1
2001969852,1
2001969877,1
2001969883,1
2001969918,1
2001970000,1
2001970085,1
2001970123,1
2001970126,1
2001970169,1
2001970179,1
2001970277,1
2001970286,1
2001970386,1
2001970420,1
2001970443,1
2001970479,1
2001970694,1
2001970724,1
2001970746,1
2001970889,1
2001970914,2
2001970986,1
2001971006,1
2001971053,1
2001971095,1
2001971147,1
2001971174,1
2001971220,1
2001971281,1
2001971360,1
2001971387,1
2001971573,1
2001971575,1
2001971638,1
2001971699,1
2001971728,1
2001971900,1
2001971963,1
2001971998,1
2001972071,1
2001972081,1
2001972085,1
2001972086,1
2001972112,1
2001972130,1
2001972138,1
2001972150,1
2001972203,1
2001972217,1
2001972233,1
2001972306,1
2001972338,1
2001972342,1
2001972363,1
2001972368,1
2001972494,1
2001972525,1
2001972528,1
2001972536,1
2001972544,1
2001972550,1
2001972600,1
2001972604,2
2001972613,1
2001972684,1
2001972685,1
2001972728,1
2001972826,1
2001972887,1
2001973032,2
2001973116,1
2001973121,1
2001973132,1
2001973294,1
2001973318,1
2001973391,1
2001973497,1
2001973530,1
2001973533,1
2001973600,1
2001973616,1
2001973679,1
2001973698,1
2001973720,1
2001973728,1
2001973821,1
2001973859,1
2001973975,1
2001974032,1
2001974063,1
2001974064,1
2001974080,1
2001974089,1
2001974122,1
2001974156,1
2001974158,1
2001974228,1
2001974309,1
2001974411,1
2001974447,1
2001974458,2
2001974484,1
2001974504,1
2001974509,1
2001974536,1
2001974551,1
2001974592,1
2001974614,1
2001974783,1
2001974823,1
2001974839,1
2001974866,1
2001974917,1
2001974928,1
2001974930,1
2001974980,1
2001974986,1
2001974990,1
2001975035,2
2001975058,1
2001975068,1
2001975070,1
2001975147,1
2001975156,1
2001975169,1
2001975174,1
2001975179,2
2001975187,1
2001975223,1
2001975255,1
2001975263,1
2001975272,1
2001975323,1
2001975332,1
2001975337,1
2001975362,1
2001975395,1
2001975416,1
2001975467,1
2001975470,1
2001975563,1
2001975640,1
2001975677,1
2001975747,1
2001975774,1
2001975776,1
2001975788,1
2001975797,1
2001975863,1
2001975910,1
2001975961,1
2001976018,1
2001976020,1
2001976071,1
2001976079,1
2001976120,1
2001976136,1
2001976148,1
2001976167,1
2001976186,1
2001976234,1
2001976280,1
2001976294,1
2001976295,1
2001976321,1
2001976348,1
2001976432,1
2001976446,1
2001976451,1
2001976469,1
2001976494,1
2001976503,1
2001976504,1
2001976537,1
2001976582,1
2001976598,1
2001976692,1
2001976709,1
2001976724,1
2001976745,1
2001976751,1
2001976755,1
2001976826,1
2001976840,1
2001976860,1
2001976865,1
2001976887,1
2001976896,1
2001976922,1
2001976950,2
2001976999,1
2001977024,1
2001977028,1
2001977033,1
2001977035,1
2001977073,1
2001977088,1
2001977095,1
2001977136,1
2001977174,1
2001977176,1
2001977256,1
2001977281,1
2001977319,1
2001977353,1
2001977367,1
2001977378,1
2001977450,1
2001977459,1
2001977477,1
2001977504,1
2001977517,2
2001977575,1
2001977632,1
2001977651,1
2001977699,1
2001977740,1
2001977744,1
2001977750,1
2001977783,1
2001977795,1
2001977838,1
2001977872,1
2001977923,1
2001977934,1
2001977956,1
2001977964,1
2001977971,1
2001978033,1
2001978045,1
2001978120,1
2001978252,1
2001978273,1
2001978275,1
2001978319,1
2001978341,1
2001978364,1
2001978379,1
2001978405,1
2001978418,1
2001978419,1
2001978425,1
2001978426,1
2001978434,1
2001978470,1
2001978478,1
2001978506,1
2001978528,1
2001978558,1
2001978561,1
2001978563,1
2001978591,1
2001978616,1
2001978635,1
2001978657,1
2001978720,1
2001978737,1
2001978743,1
2001978750,2
2001978761,4
2001978856,1
2001978893,1
2001978927,1
2001978937,1
2001978988,1
2001979000,1
2001979020,1
2001979033,1
2001979059,1
2001979173,1
2001979205,1
2001979289,1
2001979310,1
2001979312,1
2001979313,1
2001979325,2
2001979328,1
2001979374,1
2001979402,1
2001979407,1
2001979423,1
2001979427,1
2001979432,1
2001979456,1
2001979462,1
2001979465,1
2001979502,1
2001979523,1
2001979525,1
2001979549,1
2001979598,1
2001979664,1
2001979679,1
2001979776,1
2001979794,1
2001979881,1
2001979894,1
2001979898,1
2001979932,1
2001979984,1
2001980002,1
2001980008,1
2001980021,1
2001980077,1
2001980090,1
2001980103,1
2001980127,1
2001980193,1
2001980236,1
2001980242,1
2001980272,1
2001980308,1
2001980317,1
2001980324,1
2001980388,1
2001980493,1
2001980517,1
2001980524,1
2001980531,1
2001980541,1
2001980580,1
2001980630,1
2001980633,1
2001980714,1
2001980854,1
2001980855,1
2001980871,1
2001981013,1
2001981023,1
2001981030,1
2001981040,1
2001981057,1
2001981105,1
2001981171,1
2001981200,1
2001981259,1
2001981267,1
2001981316,2
2001981335,1
2001981382,1
2001981447,1
2001981468,1
2001981515,1
2001981522,1
2001981541,1
2001981552,1
2001981602,1
2001981642,1
2001981645,1
2001981666,1
2001981709,1
2001981717,1
2001981727,1
2001981753,1
2001981756,1
2001981768,1
2001981781,1
2001981790,1
2001981791,1
2001981834,1
2001981883,1
2001981925,1
2001981934,1
2001982023,1
2001982043,1
2001982056,1
2001982120,1
2001982161,1
2001982166,1
2001982173,1
2001982189,1
2001982209,1
2001982213,1
2001982223,1
2001982281,1
2001982293,4
2001982308,1
2001982311,1
2001982458,1
2001982483,1
2001982511,1
2001982521,1
2001982541,1
2001982557,1
2001982564,2
2001982597,1
2001982705,1
2001982744,1
2001982905,4
2001982921,1
2001982929,1
2001982944,1
2001982953,1
2001982979,1
2001982981,1
2001982996,1
2001982999,1
2001983033,1
2001983046,1
2001983049,1
2001983082,1
2001983116,1
2001983146,1
2001983188,1
2001983224,1
2001983237,1
2001983241,1
2001983280,1
2001983286,1
2001983306,1
2001983352,1
2001983354,1
2001983358,1
2001983400,1
2001983410,1
2001983432,3
2001983446,1
2001983456,1
2001983457,1
2001983516,1
2001983545,1
2001983597,1
2001983616,1
2001983702,1
2001983713,1
2001983771,1
2001983824,1
2001983893,1
2001983942,1
2001983976,1
2001984002,1
2001984013,1
2001984019,1
2001984105,1
2001984129,1
2001984148,1
2001984195,1
2001984203,1
2001984205,1
2001984212,1
2001984257,1
2001984439,1
2001984520,1
2001984550,1
2001984610,1
2001984717,1
2001984736,1
2001984758,1
2001984783,1
2001984791,1
2001984807,1
2001984863,1
2001984876,1
2001984878,1
2001984895,1
2001984903,1
2001984916,1
2001984986,1
2001984991,1
2001985030,1
2001985032,1
2001985036,1
2001985050,1
2001985095,1
2001985153,1
2001985179,1
2001985204,1
2001985209,1
2001985221,1
2001985250,1
2001985251,1
2001985252,1
2001985253,4
2001985259,1
2001985271,1
2001985294,1
2001985349,1
2001985359,1
2001985381,1
2001985406,1
2001985409,1
2001985449,1
2001985450,1
2001985464,1
2001985482,1
2001985499,1
2001985546,1
2001985555,1
2001985573,1
2001985595,1
2001985647,1
2001985685,1
2001985703,1
2001985717,1
2001985729,1
2001985780,1
2001985837,1
2001985897,1
2001985918,1
2001985934,1
2001985937,1
2001985965,1
2001985993,1
2001986025,1
2001986088,1
2001986153,1
2001986155,1
2001986158,1
2001986163,1
2001986179,1
2001986211,1
2001986224,1
2001986235,1
2001986252,1
2001986321,1
2001986346,1
2001986387,1
2001986414,1
2001986418,2
2001986436,1
2001986446,1
2001986465,1
2001986478,1
2001986543,1
2001986547,1
2001986576,1
2001986582,1
2001986586,1
2001986600,1
2001986607,1
2001986665,1
2001986713,1
2001986808,1
2001986853,1
2001986892,1
2001986961,1
2001986992,1
2001987032,1
2001987106,1
2001987114,1
2001987157,1
2001987175,1
2001987227,1
2001987293,1
2001987307,1
2001987329,1
2001987336,1
2001987447,1
2001987450,1
2001987473,11
2001987556,2
2001987638,1
2001987664,2
2001987680,1
2001987687,1
2001987691,1
2001987715,1
2001987732,1
2001987745,1
2001987765,1
2001987767,1
2001987808,1
2001987820,1
2001987880,2
2001987894,1
2001987909,1
2001987931,1
2001987955,1
2001988045,1
2001988050,1
2001988075,1
2001988151,1
2001988200,1
2001988206,1
2001988223,1
2001988290,1
2001988333,1
2001988518,1
2001988538,1
2001988607,1
2001988637,1
2001988683,1
2001988792,1
2001988796,1
2001988807,1
2001988913,1
2001988949,1
2001989017,1
2001989047,1
2001989056,1
2001989104,1
2001989144,1
2001989153,1
2001989158,1
2001989276,1
2001989302,1
2001989353,1
2001989356,1
2001989365,1
2001989377,1
2001989413,1
2001989446,1
2001989452,1
2001989455,1
2001989458,1
2001989488,1
2001989509,1
2001989516,1
2001989526,1
2001989531,1
2001989539,1
2001989546,1
2001989598,1
2001989624,1
2001989665,1
2001989683,1
2001989695,1
2001989697,1
2001989717,1
2001989729,1
2001989802,1
2001989803,1
2001989805,1
2001989814,1
2001989820,2
2001989905,1
2001989919,1
2001989946,1
2001989974,1
2001990036,1
2001990057,1
2001990089,1
2001990091,1
2001990194,1
2001990255,1
2001990268,1
2001990289,1
2001990340,2
2001990380,1
2001990441,1
2001990493,1
2001990500,1
2001990562,1
2001990628,1
2001990653,1
2001990743,1
2001990791,1
2001990812,1
2001990814,1
2001990893,1
2001990904,1
2001990905,1
2001990922,1
2001990955,1
2001990972,1
2001991021,1
2001991074,1
2001991094,1
2001991109,1
2001991131,1
2001991158,1
2001991171,1
2001991208,1
2001991249,1
2001991250,1
2001991254,1
2001991256,1
2001991270,1
2001991274,1
2001991345,1
2001991444,1
2001991520,1
2001991545,1
2001991619,1
2001991623,1
2001991723,1
2001991733,1
2001991740,1
2001991742,1
2001991752,1
2001991761,1
2001991784,1
2001991793,1
2001991816,1
2001991918,1
2001991928,1
2001991988,1
2001992104,1
2001992110,1
2001992118,1
2001992125,1
2001992210,1
2001992221,1
2001992223,1
2001992252,1
2001992275,1
2001992309,1
2001992326,1
2001992400,1
2001992436,1
2001992470,1
2001992473,1
2001992523,1
2001992526,1
2001992595,3
2001992600,1
2001992663,1
2001992668,2
2001992681,1
2001992694,1
2001992698,1
2001992728,1
2001992734,1
2001992739,1
2001992762,1
2001992764,1
2001992772,1
2001992833,1
2001992865,1
2001992895,1
2001992905,1
2001992958,1
2001992965,1
2001993017,1
2001993029,1
2001993052,1
2001993143,5
2001993145,1
2001993186,1
2001993247,1
2001993368,1
2001993443,1
2001993502,1
2001993526,1
2001993531,1
2001993536,1
2001993570,1
2001993580,1
2001993654,1
2001993663,1
2001993730,1
2001993754,1
2001993773,1
2001993779,1
2001993787,1
2001993842,1
2001993849,1
2001993913,1
2001993919,1
2001993943,1
2001993977,1
2001994008,1
2001994038,1
2001994042,1
2001994129,1
2001994130,1
2001994138,1
2001994309,1
2001994320,1
2001994334,1
2001994381,1
2001994387,1
2001994394,1
2001994436,1
2001994459,1
2001994467,1
2001994518,1
2001994539,1
2001994547,1
2001994587,1
2001994591,1
2001994604,2
2001994606,1
2001994609,1
2001994628,1
2001994640,1
2001994670,1
2001994682,1
2001994686,1
2001994719,1
2001994769,1
2001994819,1
2001994836,2
2001994840,1
2001994854,1
2001994862,1
2001994880,1
2001994885,1
2001994897,1
2001994935,1
2001994985,1
2001995003,1
2001995047,3
2001995132,1
2001995156,1
2001995202,1
2001995267,1
2001995273,1
2001995287,1
2001995294,1
2001995305,1
2001995328,1
2001995395,1
2001995415,1
2001995416,1
2001995458,1
2001995485,1
2001995529,1
2001995559,1
2001995573,1
2001995627,1
2001995638,1
2001995692,1
2001995713,1
2001995734,1
2001995748,1
2001995762,1
2001995873,1
2001995875,1
2001995879,1
2001995902,1
2001995914,1
2001995981,1
2001995989,1
2001996003,1
2001996022,1
2001996025,1
2001996084,2
2001996085,1
2001996142,1
2001996187,1
2001996258,1
2001996259,1
2001996385,2
2001996389,1
2001996475,1
2001996550,1
2001996561,1
2001996584,1
2001996586,1
2001996680,1
2001996697,1
2001996738,1
2001996743,1
2001996774,1
2001996781,1
2001996795,1
2001996837,1
2001996838,1
2001996860,1
2001996915,1
2001996945,3
2001996979,1
2001997048,1
2001997077,1
2001997088,1
2001997103,1
2001997115,1
2001997179,1
2001997181,1
2001997190,1
2001997201,1
2001997226,1
2001997377,1
2001997432,1
2001997456,1
2001997465,1
2001997519,1
2001997525,1
2001997532,1
2001997564,1
2001997759,1
2001997783,1
2001997813,1
2001997864,1
2001997917,1
2001997924,2
2001997955,1
2001997977,4
2001998025,1
2001998047,1
2001998053,1
2001998117,1
2001998155,1
2001998162,1
2001998279,1
2001998311,1
2001998401,1
2001998423,1
2001998549,1
2001998578,1
2001998622,1
2001998626,1
